,Unnamed: 0,id,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,img_url
958,618,707571,707571,['GN0901'],20190130,Famous,10247058,[1945138],Famous,['GN0900'],['Sophie Rose'],https://musicmeta-phinf.pstatic.net/album/003/166/3166849.jpg?type=r360Fll&v=20200219042210
959,619,203017,203017,"['GN0908', 'GN0901']",20190201,My Mistake,10248155,[713766],My Mistake,['GN0900'],['Gabrielle Aplin'],https://musicmeta-phinf.pstatic.net/album/002/827/2827826.jpg?type=r360Fll&v=20200219011710
960,620,545093,545093,"['GN0908', 'GN0901']",20190201,Stripped - EP,10248296,[1907334],I Wish It Was Me (Stripped),['GN0900'],['Etham'],https://musicmeta-phinf.pstatic.net/album/002/830/2830196.jpg?type=r360Fll&v=20200324182217
961,621,49131,49131,"['GN1301', 'GN1308']",20190208,Floating (feat. Khalid) [filous Remix],10249309,[906511],Floating (feat. Khalid) [filous Remix],['GN1300'],['Alina Baraz'],https://musicmeta-phinf.pstatic.net/album/002/834/2834782.jpg?type=r360Fll&v=20200220020210
963,623,350995,350995,"['GN0908', 'GN0901']",20190222,Betty,10253799,[753590],Marry Me,['GN0900'],['Betty Who'],https://musicmeta-phinf.pstatic.net/album/002/870/2870322.jpg?type=r360Fll&v=20200219073710
964,624,299782,299782,"['GN0908', 'GN0901']",20190222,Betty,10253799,[753590],Whisper,['GN0900'],['Betty Who'],https://musicmeta-phinf.pstatic.net/album/002/870/2870322.jpg?type=r360Fll&v=20200219073710
966,627,579604,579604,"['GN0908', 'GN0901']",20190308,Manic Pixie Dream,10257844,[2191881],Jesus Couldn`t Love Me,['GN0900'],['Chloe Lilac'],https://musicmeta-phinf.pstatic.net/album/002/908/2908203.jpg?type=r360Fll&v=20200507151509
967,628,94362,94362,"['GN1401', 'GN1407', 'GN1404']",20190308,GIRL,10257848,[843818],The Bones,['GN1400'],['Maren Morris'],https://musicmeta-phinf.pstatic.net/album/000/418/418582.jpg?type=r360Fll&v=20180920141902
969,6558,50057,50057,['GN0901'],20140303,GIRL,2237697,[34547],Happy (From Despicable Me 2),['GN0900'],['Pharrell Williams'],https://musicmeta-phinf.pstatic.net/album/000/418/418582.jpg?type=r360Fll&v=20180920141902
970,17255,134541,134541,['GN0901'],20140303,GIRL,2237697,[34547],Hunter,['GN0900'],['Pharrell Williams'],https://musicmeta-phinf.pstatic.net/album/000/418/418582.jpg?type=r360Fll&v=20180920141902
971,630,704546,704546,"['GN0908', 'GN0901']",20190308,Sucker Punch,10258519,[1384115],Never Mine,['GN0900'],['Sigrid'],https://musicmeta-phinf.pstatic.net/album/002/909/2909356.jpg?type=r360Fll&v=20200218163210
972,631,90914,90914,"['GN0901', 'GN0902']",20190312,Emerge,10259692,[896417],Empires,['GN0900'],['Ruelle'],https://musicmeta-phinf.pstatic.net/album/002/920/2920343.jpg?type=r360Fll&v=20200220214713
973,632,637601,637601,"['GN1105', 'GN1101', 'GN1109']",20190214,Palo Santo (Deluxe),10260162,[790958],If You&#39;re Over Me,['GN1100'],['Years & Years'],https://musicmeta-phinf.pstatic.net/album/002/863/2863150.jpg?type=r360Fll&v=20200218224710
974,633,336323,336323,"['GN2704', 'GN2701', 'GN2702', 'GN2703', 'GN1103']",20190308,One Thing Left To Do (feat. Hanne Mjøen) (Streaming Ver.),10260620,[1167359],One Thing Left To Do (feat. Hanne Mjøen),"['GN2700', 'GN1100']",['Deepend'],https://musicmeta-phinf.pstatic.net/album/002/905/2905990.jpg?type=r360Fll&v=20190329153545
976,635,438446,438446,"['GN0908', 'GN0901']",20190308,I Do Me,10262912,[2635581],I Do Me,['GN0900'],['Malou Prytz'],https://musicmeta-phinf.pstatic.net/album/002/909/2909384.jpg?type=r360Fll&v=20190308120330
979,638,366683,366683,"['GN0908', 'GN0901']",20190308,LEON,10263048,[924871],Lost Time,['GN0900'],['LEON'],https://musicmeta-phinf.pstatic.net/album/000/604/604033.jpg?type=r360Fll&v=20161201150924
980,639,198767,198767,"['GN0908', 'GN0901']",20190308,LEON,10263048,[924871],Pink,['GN0900'],['LEON'],https://musicmeta-phinf.pstatic.net/album/000/604/604033.jpg?type=r360Fll&v=20161201150924
981,640,53497,53497,"['GN0908', 'GN0901']",20190315,portraits,10263302,[637391],yours,['GN0900'],['Greyson Chance'],https://musicmeta-phinf.pstatic.net/album/000/551/551451.jpg?type=r360Fll&v=20190926013608
982,641,58704,58704,"['GN0908', 'GN0901']",20190329,Here We Go Again,10267200,"[361305, 982661]",Here We Go Again (Feat. Louisa),['GN0900'],"['Sigma', 'Louisa']",https://musicmeta-phinf.pstatic.net/album/002/966/2966796.jpg?type=r360Fll&v=20200218140708
983,4202,72350,72350,"['GN0907', 'GN0901']",20090721,Here We Go Again,680451,[261830],Gift Of A Friend,['GN0900'],['Demi Lovato'],https://musicmeta-phinf.pstatic.net/album/002/966/2966796.jpg?type=r360Fll&v=20200218140708
985,642,268713,268713,"['GN0908', 'GN0901']",20190405,Forevermore,10270170,[446206],Forevermore,['GN0900'],['Yuna'],https://musicmeta-phinf.pstatic.net/album/000/007/7269.jpg?type=r360Fll&v=20190527013426
986,643,409477,409477,"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190405,Just a Bit,10270495,[2061607],Just a Bit,"['GN2700', 'GN1100']",['Aexcit'],https://musicmeta-phinf.pstatic.net/album/002/993/2993433.jpg?type=r360Fll&v=20190408141027
988,646,174197,174197,"['GN0908', 'GN0901']",20190419,Same,10276157,[1588885],Same,['GN0900'],['Josie Dunne'],https://musicmeta-phinf.pstatic.net/album/000/633/633025.jpg?type=r360Fll&v=20190611193051
989,15905,331878,331878,"['GN0401', 'GN0501', 'GN0509']",20160422,Same,2681086,[699639],같았으면해,"['GN0500', 'GN0400']",['와인루프 (Wine Loop)'],https://musicmeta-phinf.pstatic.net/album/000/633/633025.jpg?type=r360Fll&v=20190611193051
990,647,60334,60334,"['GN1301', 'GN1308', 'GN1302']",20190425,Remember Me,10277674,[2639484],Remember Me,['GN1300'],['UMI'],https://musicmeta-phinf.pstatic.net/album/002/250/2250563.jpg?type=r360Fll&v=20200218152210
991,648,613527,613527,"['GN1105', 'GN1101', 'GN1109']",20190426,Favorite Thing,10277739,"[957238, 1945138]",Favorite Thing,['GN1100'],"['Tim Legend', 'Sophie Rose']",https://musicmeta-phinf.pstatic.net/album/003/034/3034455.jpg?type=r360Fll&v=20190429144238
992,649,422516,422516,"['GN1304', 'GN1301', 'GN1308']",20190517,wanna take this downtown?,10278135,[1055783],lowkey,['GN1300'],['NIKI'],https://musicmeta-phinf.pstatic.net/album/003/026/3026093.jpg?type=r360Fll&v=20190522113247
993,650,689212,689212,"['GN0908', 'GN0901']",20190426,Back in My Arms,10278726,[2638325],Back in My Arms,['GN0900'],['Carlie Hanson'],https://musicmeta-phinf.pstatic.net/album/003/029/3029257.jpg?type=r360Fll&v=20190426121354
994,651,629925,629925,"['GN0908', 'GN0901']",20190426,Chapters,10279689,[907350],You & Me,['GN0900'],['James TW'],https://musicmeta-phinf.pstatic.net/album/003/107/3107846.jpg?type=r360Fll&v=20200303143639
995,652,584234,584234,"['GN1301', 'GN1308', 'GN1302']",20190502,High off  You,10280010,[1388901],High off You,['GN1300'],['Yo Trane'],https://musicmeta-phinf.pstatic.net/album/003/035/3035607.jpg?type=r360Fll&v=20190502115948
996,653,80801,80801,"['GN0908', 'GN0901']",20190503,Drugs & The Internet,10280601,[1956543],Drugs & The Internet,['GN0900'],['Lauv'],https://musicmeta-phinf.pstatic.net/album/002/815/2815180.jpg?type=r360Fll&v=20190118120227
997,654,578545,578545,"['GN1105', 'GN1109', 'GN1101']",20190503,I Miss Myself,10280617,"[1383671, 1815272]",I Miss Myself,['GN1100'],"['Notd', 'HRVY']",https://musicmeta-phinf.pstatic.net/album/003/036/3036841.jpg?type=r360Fll&v=20200218155208
999,656,289507,289507,"['GN0908', 'GN0901', 'GN0902']",20190503,Body Parts,10280619,[784784],Body Parts,['GN0900'],['Ina Wroldsen'],https://musicmeta-phinf.pstatic.net/album/003/036/3036994.jpg?type=r360Fll&v=20190503120158
1000,657,386961,386961,"['GN0908', 'GN0901']",20190503,Faith,10280628,[59004],Faith,['GN0900'],['Anya'],https://musicmeta-phinf.pstatic.net/album/000/004/4279.jpg?type=r360Fll&v=20191212153406
1002,658,317562,317562,"['GN0908', 'GN0901']",20190515,Fade Out,10284910,"[957765, 1024615, 2643142]",Fade Out,['GN0900'],"['Seeb', 'Olivia O`Brien', 'Space Primates']",https://musicmeta-phinf.pstatic.net/album/003/051/3051340.jpg?type=r360Fll&v=20200529083508
1003,659,648720,648720,"['GN0908', 'GN0901', 'GN0902']",20190517,Rescue Me,10286265,[231983],Rescue Me,['GN0900'],['OneRepublic'],https://musicmeta-phinf.pstatic.net/album/003/053/3053330.jpg?type=r360Fll&v=20200218135709
1004,660,170850,170850,"['GN0908', 'GN0901']",20190524,Boys Like You,10289152,[2232685],Boys Like You (Feat. Iggy Azalea),['GN0900'],['VVAVES'],https://musicmeta-phinf.pstatic.net/album/002/299/2299163.jpg?type=r360Fll&v=20180111174508
1005,661,88483,88483,"['GN0908', 'GN0901']",20190524,Phases - EP,10277983,[1816415],Eyes Off You,['GN0900'],['PRETTYMUCH (프리티머치)'],https://musicmeta-phinf.pstatic.net/album/004/084/4084172.jpg?type=r360Fll&v=20191230004725
1006,18562,2666,2666,"['GN0908', 'GN0901']",20190524,Phases - EP,10277983,[1816415],Phases,['GN0900'],['PRETTYMUCH (프리티머치)'],https://musicmeta-phinf.pstatic.net/album/004/084/4084172.jpg?type=r360Fll&v=20191230004725
1007,18567,442396,442396,"['GN0908', 'GN0901']",20190524,Phases - EP,10277983,[1816415],Temporary Heart,['GN0900'],['PRETTYMUCH (프리티머치)'],https://musicmeta-phinf.pstatic.net/album/004/084/4084172.jpg?type=r360Fll&v=20191230004725
1008,18568,58428,58428,"['GN0908', 'GN0901']",20190524,Phases - EP,10277983,[1816415],4U,['GN0900'],['PRETTYMUCH (프리티머치)'],https://musicmeta-phinf.pstatic.net/album/004/084/4084172.jpg?type=r360Fll&v=20191230004725
1009,662,21702,21702,"['GN0908', 'GN0901']",20190531,Nights Like This,10241603,[2018560],Fools,['GN0900'],['Jack Gray'],https://musicmeta-phinf.pstatic.net/album/004/498/4498928.jpg?type=r360Fll&v=20200327000008
1010,663,632699,632699,"['GN0908', 'GN0901']",20190614,lost,10296509,[1703776],tomorrow tonight,['GN0900'],['Loote'],https://musicmeta-phinf.pstatic.net/album/003/069/3069201.jpg?type=r360Fll&v=20200324142909
1012,665,383146,383146,"['GN0908', 'GN0901']",20190614,lost,10296509,[1703776],are you sure?,['GN0900'],['Loote'],https://musicmeta-phinf.pstatic.net/album/003/069/3069201.jpg?type=r360Fll&v=20200324142909
1013,666,83490,83490,"['GN1105', 'GN1109', 'GN1101']",20190621,I Can`t Love You Anymore,10298120,[967934],I Can`t Love You Anymore,['GN1100'],['Mokita'],https://musicmeta-phinf.pstatic.net/album/003/070/3070375.jpg?type=r360Fll&v=20200219220213
1014,667,653237,653237,"['GN0908', 'GN0901']",20190621,All the Time,10298264,[829831],All the Time,['GN0900'],['Zara Larsson'],https://musicmeta-phinf.pstatic.net/album/003/071/3071515.jpg?type=r360Fll&v=20190621120226
1015,668,559597,559597,"['GN0908', 'GN0901']",20190621,Loved You Once (Demo),10299438,[1460030],Loved You Once (Demo),['GN0900'],['Clara Mae'],https://musicmeta-phinf.pstatic.net/album/003/071/3071265.jpg?type=r360Fll&v=20190621120108
1016,669,270122,270122,"['GN0908', 'GN0901']",20190614,Hartland St.,10299719,[869797],Just Friends,['GN0900'],['Virginia To Vegas'],https://musicmeta-phinf.pstatic.net/album/003/069/3069056.jpg?type=r360Fll&v=20200221202212
1017,670,430558,430558,"['GN0908', 'GN0901']",20190628,Inner Monologue Part 2,10300837,[906533],17,['GN0900'],['Julia Michaels'],https://musicmeta-phinf.pstatic.net/album/003/073/3073789.jpg?type=r360Fll&v=20200219123128
1018,671,596058,596058,"['GN0908', 'GN0901']",20190628,Self Portrait,10301010,[2137257],Dancing With Your Ghost,['GN0900'],['Sasha Sloan'],https://musicmeta-phinf.pstatic.net/album/003/074/3074022.jpg?type=r360Fll&v=20191023161203
1020,673,337996,337996,"['GN0908', 'GN0901']",20190712,Baby I Know,10306085,[1761678],Baby I Know,['GN0900'],['Sam DeRosa'],https://musicmeta-phinf.pstatic.net/album/003/109/3109299.jpg?type=r360Fll&v=20190712120557
1021,674,66130,66130,"['GN0908', 'GN0901']",20190716,Lambo,10307249,"[1958226, 877150]",Lambo,['GN0900'],"['Maria Lynn', 'Steve Reece']",https://musicmeta-phinf.pstatic.net/album/000/754/754887.jpg?type=r360Fll&v=20200324015207
1022,675,128181,128181,"['GN0908', 'GN0901']",20190719,Singular Act II,10308675,[744309],In My Bed,['GN0900'],['Sabrina Carpenter'],https://musicmeta-phinf.pstatic.net/album/003/127/3127126.jpg?type=r360Fll&v=20200219062212
1023,676,261144,261144,"['GN0908', 'GN0901']",20190719,Singular Act II,10308675,[744309],Take You Back,['GN0900'],['Sabrina Carpenter'],https://musicmeta-phinf.pstatic.net/album/003/127/3127126.jpg?type=r360Fll&v=20200219062212
1024,731,362758,362758,"['GN0908', 'GN0901']",20190719,Singular Act II,10308675,[744309],I&#39;m Fakin,['GN0900'],['Sabrina Carpenter'],https://musicmeta-phinf.pstatic.net/album/003/127/3127126.jpg?type=r360Fll&v=20200219062212
1028,8043,47941,47941,"['GN0908', 'GN0901']",20200114,I&#39;m Too Sensitive For This Shit,10308887,[541365],she,['GN0900'],['Hayley Kiyoko'],https://musicmeta-phinf.pstatic.net/album/000/588/588293.jpg?type=r360Fll&v=20190402184030
1029,13717,129328,129328,"['GN0908', 'GN0901']",20191115,I&#39;m Too Sensitive For This Shit,10308887,[541365],demons,['GN0900'],['Hayley Kiyoko'],https://musicmeta-phinf.pstatic.net/album/000/588/588293.jpg?type=r360Fll&v=20190402184030
1030,13722,700082,700082,"['GN0908', 'GN0901']",20191115,I&#39;m Too Sensitive For This Shit,10308887,[541365],L.O.V.E. Me,['GN0900'],['Hayley Kiyoko'],https://musicmeta-phinf.pstatic.net/album/000/588/588293.jpg?type=r360Fll&v=20190402184030
1031,680,584400,584400,"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190718,These Are The Times (feat. JRM),10308954,[714465],These Are The Times (feat. JRM),"['GN2700', 'GN1100']",['Martin Garrix'],https://musicmeta-phinf.pstatic.net/album/003/127/3127975.jpg?type=r360Fll&v=20190724104449
1035,684,688713,688713,"['GN0908', 'GN0901']",20190726,PAY ME BACK!,10310618,[2295584],PAY ME BACK!,['GN0900'],['ILIRA'],https://musicmeta-phinf.pstatic.net/album/003/131/3131708.jpg?type=r360Fll&v=20190730182408
1037,686,175361,175361,"['GN1014', 'GN0901', 'GN0902', 'GN1001']",20190726,Way Out,10311171,[2640926],Way Out,"['GN0900', 'GN1000']",['All The Rest'],https://musicmeta-phinf.pstatic.net/album/003/130/3130141.jpg?type=r360Fll&v=20200219125247
1038,687,532316,532316,"['GN0908', 'GN0901']",20190726,The Disappearance of the Girl,10311283,[672916],Storm Song (LG오브제 광고배경음악),['GN0900'],['Phildel'],https://musicmeta-phinf.pstatic.net/album/003/131/3131231.jpg?type=r360Fll&v=20200218154710
1039,688,87803,87803,"['GN1014', 'GN0908', 'GN1001']",20190726,I Love You 3000,10311586,[2740474],I Love You 3000,"['GN0900', 'GN1000']",['Stephanie Poetri'],https://musicmeta-phinf.pstatic.net/album/003/130/3130955.jpg?type=r360Fll&v=20190726120106
1042,691,641041,641041,"['GN1501', 'GN1504']",20190729,열여덟의 순간 OST Part.1,10312102,[792215],Moments,['GN1500'],['Christopher'],https://musicmeta-phinf.pstatic.net/album/003/132/3132812.jpg?type=r360Fll&v=20190729180312
1044,693,687226,687226,"['GN0908', 'GN0901']",20190801,Freaking Me Out,10312527,[2137864],Freaking Me Out,['GN0900'],['Ava Max'],https://musicmeta-phinf.pstatic.net/album/003/133/3133122.jpg?type=r360Fll&v=20190801115931
1046,695,598779,598779,"['GN0908', 'GN0901']",20190801,"Blood, Sweat & Tears",10312528,[2137864],"Blood, Sweat & Tears",['GN0900'],['Ava Max'],https://musicmeta-phinf.pstatic.net/album/000/634/634149.jpg?type=r360Fll&v=20200213145252
1048,697,179389,179389,"['GN1105', 'GN1109', 'GN1101']",20190731,Oh Na Na,10312607,[906133],Oh Na Na,['GN1100'],['Skye Holland'],https://musicmeta-phinf.pstatic.net/album/003/719/3719948.jpg?type=r360Fll&v=20200220021220
1049,698,65003,65003,"['GN0908', 'GN0901']",20190802,lonely,10313710,[1956543],lonely (feat. Anne-Marie),['GN0900'],['Lauv'],https://musicmeta-phinf.pstatic.net/album/000/196/196081.jpg?type=r360Fll&v=20190712171849
1050,699,541175,541175,"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190809,Back to Life,10315910,"[2639024, 2033403]",Back to Life,"['GN2700', 'GN1100']","['Aerotique', 'Glaceo']",https://musicmeta-phinf.pstatic.net/album/002/752/2752559.jpg?type=r360Fll&v=20200220024713
1052,700,617668,617668,['GN0901'],20190809,Bonfire,10316101,[2295598],Bonfire,['GN0900'],['Peder Elias'],https://musicmeta-phinf.pstatic.net/album/003/137/3137555.jpg?type=r360Fll&v=20200327164804
1053,701,206100,206100,"['GN1501', 'GN0901', 'GN1505']",20190823,13 Reasons Why (Season 3),10320772,[765084],Teeth,"['GN1500', 'GN0900']",['5 Seconds Of Summer'],https://musicmeta-phinf.pstatic.net/album/003/156/3156556.jpg?type=r360Fll&v=20200218232213
1054,702,691665,691665,"['GN0908', 'GN0901']",20190823,Loyal,10320775,[1230200],Loyal (Feat. GiGi),['GN0900'],['Young Bombs'],https://musicmeta-phinf.pstatic.net/album/002/301/2301684.jpg?type=r360Fll&v=20180417045819
1055,703,70978,70978,"['GN0908', 'GN0901']",20190823,Lover,10321126,[325867],I Forgot That You Existed,['GN0900'],['Taylor Swift'],https://musicmeta-phinf.pstatic.net/album/003/157/3157203.jpg?type=r360Fll&v=20200515085209
1056,704,678117,678117,"['GN0908', 'GN0901']",20190823,Lover,10321126,[325867],Death By A Thousand Cuts,['GN0900'],['Taylor Swift'],https://musicmeta-phinf.pstatic.net/album/003/157/3157203.jpg?type=r360Fll&v=20200515085209
1057,737,454926,454926,"['GN0908', 'GN0901']",20190823,Lover,10321126,[325867],I Think He Knows,['GN0900'],['Taylor Swift'],https://musicmeta-phinf.pstatic.net/album/003/157/3157203.jpg?type=r360Fll&v=20200515085209
1058,705,618964,618964,"['GN1105', 'GN1109', 'GN1101']",20190828,Technicolor,10321882,[2631061],Technicolor,['GN1100'],['EMMA WAHLIN'],https://musicmeta-phinf.pstatic.net/album/002/705/2705142.jpg?type=r360Fll&v=20200220060710
1060,707,555068,555068,"['GN1301', 'GN1308', 'GN1302']",20190830,Behind The Hills EP,10323041,[2636281],Hollywood Hills,['GN1300'],['Hazel'],https://musicmeta-phinf.pstatic.net/album/003/168/3168975.jpg?type=r360Fll&v=20200221202711
1061,708,342696,342696,"['GN1014', 'GN0901', 'GN0902', 'GN1001']",20190830,Once Upon A Mind,10323639,[170117],Cold,"['GN0900', 'GN1000']",['James Blunt'],https://musicmeta-phinf.pstatic.net/album/003/167/3167698.jpg?type=r360Fll&v=20191028104301
1062,709,443611,443611,"['GN0908', 'GN0901']",20190830,Four Walls,10323644,[2114107],Four Walls,['GN0900'],['Nicklas Sahl'],https://musicmeta-phinf.pstatic.net/album/003/167/3167706.jpg?type=r360Fll&v=20190902141939
1063,710,76071,76071,"['GN0908', 'GN0901']",20190906,Bipolar,10326322,[913037],Bipolar,['GN0900'],['Kiiara'],https://musicmeta-phinf.pstatic.net/album/003/187/3187299.jpg?type=r360Fll&v=20190906115903
1064,711,363281,363281,"['GN0908', 'GN0901']",20190910,Happy Ending (Feat. MOONWATER),10327096,[756001],Happy Ending (Feat. MOONWATER),['GN0900'],['Tyler Shamy'],https://musicmeta-phinf.pstatic.net/album/003/190/3190405.jpg?type=r360Fll&v=20200221102711
1065,712,111779,111779,['GN0901'],20141121,The Veronicas,2292584,[185829],If You Love Someone,['GN0900'],['The Veronicas'],https://musicmeta-phinf.pstatic.net/album/000/466/466634.jpg?type=r360Fll&v=20141127152604
1070,12315,408317,408317,"['GN0901', 'GN0902']",20141121,The Veronicas,2292584,[185829],Mad Love,['GN0900'],['The Veronicas'],https://musicmeta-phinf.pstatic.net/album/000/466/466634.jpg?type=r360Fll&v=20141127152604
1071,717,406878,406878,['GN0901'],20151120,Nick Jonas X2,2651660,[752573],Levels,['GN0900'],['Nick Jonas'],https://musicmeta-phinf.pstatic.net/album/000/599/599394.jpg?type=r360Fll&v=20200220051217
1072,718,417725,417725,"['GN0908', 'GN0901']",20180914,Hold Me Down,10204030,[400150],Hold Me Down,['GN0900'],['Anjulie'],https://musicmeta-phinf.pstatic.net/album/002/521/2521838.jpg?type=r360Fll&v=20180914115914
1073,719,129878,129878,"['GN0908', 'GN0901']",20180920,I Wish You Were Here,10206222,[1815272],I Wish You Were Here,['GN0900'],['HRVY'],https://musicmeta-phinf.pstatic.net/album/002/532/2532694.jpg?type=r360Fll&v=20200219013711
